date,currency_name,value,unit,note
28-06-2004,Japanese Yen,42.53,value in indian rupees per unit of foreign currency,
28-06-2004,Euro,55.64,value in indian rupees per unit of foreign currency,
25-06-2004,US Dollar,45.9,value in indian rupees per unit of foreign currency,
25-06-2004,Pound Sterling,83.67,value in indian rupees per unit of foreign currency,
25-06-2004,Japanese Yen,42.75,value in indian rupees per unit of foreign currency,
25-06-2004,Euro,55.81,value in indian rupees per unit of foreign currency,
24-06-2004,US Dollar,45.83,value in indian rupees per unit of foreign currency,
24-06-2004,Pound Sterling,83.18,value in indian rupees per unit of foreign currency,
24-06-2004,Japanese Yen,42.35,value in indian rupees per unit of foreign currency,
24-06-2004,Euro,55.31,value in indian rupees per unit of foreign currency,
23-06-2004,US Dollar,46.06,value in indian rupees per unit of foreign currency,
23-06-2004,Pound Sterling,84.15,value in indian rupees per unit of foreign currency,
23-06-2004,Japanese Yen,42.42,value in indian rupees per unit of foreign currency,
23-06-2004,Euro,56.09,value in indian rupees per unit of foreign currency,
22-06-2004,US Dollar,46.2,value in indian rupees per unit of foreign currency,
22-06-2004,Pound Sterling,84.41,value in indian rupees per unit of foreign currency,
22-06-2004,Japanese Yen,42.54,value in indian rupees per unit of foreign currency,
22-06-2004,Euro,55.85,value in indian rupees per unit of foreign currency,
21-06-2004,US Dollar,45.82,value in indian rupees per unit of foreign currency,
21-06-2004,Pound Sterling,84.24,value in indian rupees per unit of foreign currency,
21-06-2004,Japanese Yen,42.21,value in indian rupees per unit of foreign currency,
21-06-2004,Euro,55.51,value in indian rupees per unit of foreign currency,
18-06-2004,US Dollar,45.63,value in indian rupees per unit of foreign currency,
18-06-2004,Pound Sterling,83.44,value in indian rupees per unit of foreign currency,
18-06-2004,Japanese Yen,41.64,value in indian rupees per unit of foreign currency,
18-06-2004,Euro,54.7,value in indian rupees per unit of foreign currency,
17-06-2004,US Dollar,45.54,value in indian rupees per unit of foreign currency,
17-06-2004,Pound Sterling,83.39,value in indian rupees per unit of foreign currency,
17-06-2004,Japanese Yen,41.58,value in indian rupees per unit of foreign currency,
17-06-2004,Euro,54.79,value in indian rupees per unit of foreign currency,
16-06-2004,US Dollar,45.39,value in indian rupees per unit of foreign currency,
16-06-2004,Pound Sterling,83.2,value in indian rupees per unit of foreign currency,
16-06-2004,Japanese Yen,41.47,value in indian rupees per unit of foreign currency,
16-06-2004,Euro,55.21,value in indian rupees per unit of foreign currency,
15-06-2004,US Dollar,45.28,value in indian rupees per unit of foreign currency,
15-06-2004,Pound Sterling,82.07,value in indian rupees per unit of foreign currency,
15-06-2004,Japanese Yen,40.85,value in indian rupees per unit of foreign currency,
15-06-2004,Euro,54.62,value in indian rupees per unit of foreign currency,
14-06-2004,US Dollar,45.26,value in indian rupees per unit of foreign currency,
14-06-2004,Pound Sterling,82.02,value in indian rupees per unit of foreign currency,
14-06-2004,Japanese Yen,40.8,value in indian rupees per unit of foreign currency,
14-06-2004,Euro,54.17,value in indian rupees per unit of foreign currency,
11-06-2004,US Dollar,45.09,value in indian rupees per unit of foreign currency,
11-06-2004,Pound Sterling,82.54,value in indian rupees per unit of foreign currency,
11-06-2004,Japanese Yen,40.94,value in indian rupees per unit of foreign currency,
11-06-2004,Euro,54.14,value in indian rupees per unit of foreign currency,
10-06-2004,US Dollar,45.07,value in indian rupees per unit of foreign currency,
10-06-2004,Pound Sterling,82.39,value in indian rupees per unit of foreign currency,
10-06-2004,Japanese Yen,41.0,value in indian rupees per unit of foreign currency,
10-06-2004,Euro,54.35,value in indian rupees per unit of foreign currency,
09-06-2004,US Dollar,44.98,value in indian rupees per unit of foreign currency,
09-06-2004,Pound Sterling,82.59,value in indian rupees per unit of foreign currency,
09-06-2004,Japanese Yen,41.28,value in indian rupees per unit of foreign currency,
09-06-2004,Euro,55.05,value in indian rupees per unit of foreign currency,
08-06-2004,US Dollar,45.09,value in indian rupees per unit of foreign currency,
08-06-2004,Pound Sterling,83.07,value in indian rupees per unit of foreign currency,
08-06-2004,Japanese Yen,41.1,value in indian rupees per unit of foreign currency,
08-06-2004,Euro,55.62,value in indian rupees per unit of foreign currency,
07-06-2004,US Dollar,45.06,value in indian rupees per unit of foreign currency,
07-06-2004,Pound Sterling,83.18,value in indian rupees per unit of foreign currency,
07-06-2004,Japanese Yen,40.95,value in indian rupees per unit of foreign currency,
07-06-2004,Euro,55.51,value in indian rupees per unit of foreign currency,
04-06-2004,US Dollar,45.19,value in indian rupees per unit of foreign currency,
04-06-2004,Pound Sterling,83.04,value in indian rupees per unit of foreign currency,
04-06-2004,Japanese Yen,40.72,value in indian rupees per unit of foreign currency,
04-06-2004,Euro,55.14,value in indian rupees per unit of foreign currency,
03-06-2004,US Dollar,45.31,value in indian rupees per unit of foreign currency,
03-06-2004,Pound Sterling,83.04,value in indian rupees per unit of foreign currency,
03-06-2004,Japanese Yen,40.9,value in indian rupees per unit of foreign currency,
03-06-2004,Euro,55.31,value in indian rupees per unit of foreign currency,
02-06-2004,US Dollar,45.42,value in indian rupees per unit of foreign currency,
02-06-2004,Pound Sterling,83.82,value in indian rupees per unit of foreign currency,
02-06-2004,Japanese Yen,41.09,value in indian rupees per unit of foreign currency,
02-06-2004,Euro,55.77,value in indian rupees per unit of foreign currency,
01-06-2004,US Dollar,45.45,value in indian rupees per unit of foreign currency,
01-06-2004,Pound Sterling,83.6,value in indian rupees per unit of foreign currency,
01-06-2004,Japanese Yen,41.55,value in indian rupees per unit of foreign currency,
01-06-2004,Euro,55.65,value in indian rupees per unit of foreign currency,
31-05-2004,US Dollar,45.56,value in indian rupees per unit of foreign currency,
31-05-2004,Pound Sterling,83.64,value in indian rupees per unit of foreign currency,
31-05-2004,Japanese Yen,41.59,value in indian rupees per unit of foreign currency,
31-05-2004,Euro,55.58,value in indian rupees per unit of foreign currency,
28-05-2004,US Dollar,45.39,value in indian rupees per unit of foreign currency,
28-05-2004,Pound Sterling,83.52,value in indian rupees per unit of foreign currency,
28-05-2004,Japanese Yen,41.03,value in indian rupees per unit of foreign currency,
28-05-2004,Euro,55.72,value in indian rupees per unit of foreign currency,
27-05-2004,US Dollar,45.45,value in indian rupees per unit of foreign currency,
27-05-2004,Pound Sterling,82.92,value in indian rupees per unit of foreign currency,
27-05-2004,Japanese Yen,40.8,value in indian rupees per unit of foreign currency,
27-05-2004,Euro,55.29,value in indian rupees per unit of foreign currency,
26-05-2004,US Dollar,45.34,value in indian rupees per unit of foreign currency,
26-05-2004,Pound Sterling,82.24,value in indian rupees per unit of foreign currency,
26-05-2004,Japanese Yen,40.59,value in indian rupees per unit of foreign currency,
26-05-2004,Euro,54.89,value in indian rupees per unit of foreign currency,
25-05-2004,US Dollar,45.36,value in indian rupees per unit of foreign currency,
25-05-2004,Pound Sterling,81.58,value in indian rupees per unit of foreign currency,
25-05-2004,Japanese Yen,40.17,value in indian rupees per unit of foreign currency,
25-05-2004,Euro,54.6,value in indian rupees per unit of foreign currency,
24-05-2004,US Dollar,45.37,value in indian rupees per unit of foreign currency,
24-05-2004,Pound Sterling,81.02,value in indian rupees per unit of foreign currency,
24-05-2004,Japanese Yen,40.25,value in indian rupees per unit of foreign currency,
24-05-2004,Euro,54.2,value in indian rupees per unit of foreign currency,
21-05-2004,US Dollar,45.33,value in indian rupees per unit of foreign currency,
21-05-2004,Pound Sterling,80.74,value in indian rupees per unit of foreign currency,
21-05-2004,Japanese Yen,40.45,value in indian rupees per unit of foreign currency,
21-05-2004,Euro,54.39,value in indian rupees per unit of foreign currency,
20-05-2004,US Dollar,45.25,value in indian rupees per unit of foreign currency,
20-05-2004,Pound Sterling,80.08,value in indian rupees per unit of foreign currency,
20-05-2004,Japanese Yen,39.83,value in indian rupees per unit of foreign currency,
20-05-2004,Euro,53.94,value in indian rupees per unit of foreign currency,
19-05-2004,US Dollar,45.29,value in indian rupees per unit of foreign currency,
19-05-2004,Pound Sterling,80.33,value in indian rupees per unit of foreign currency,
19-05-2004,Japanese Yen,40.0,value in indian rupees per unit of foreign currency,
19-05-2004,Euro,54.42,value in indian rupees per unit of foreign currency,
18-05-2004,US Dollar,45.46,value in indian rupees per unit of foreign currency,
18-05-2004,Pound Sterling,80.26,value in indian rupees per unit of foreign currency,
18-05-2004,Japanese Yen,39.92,value in indian rupees per unit of foreign currency,
18-05-2004,Euro,54.47,value in indian rupees per unit of foreign currency,
17-05-2004,US Dollar,45.96,value in indian rupees per unit of foreign currency,
17-05-2004,Pound Sterling,81.1,value in indian rupees per unit of foreign currency,
17-05-2004,Japanese Yen,40.4,value in indian rupees per unit of foreign currency,
17-05-2004,Euro,55.0,value in indian rupees per unit of foreign currency,
14-05-2004,US Dollar,45.44,value in indian rupees per unit of foreign currency,
14-05-2004,Pound Sterling,80.05,value in indian rupees per unit of foreign currency,
14-05-2004,Japanese Yen,39.71,value in indian rupees per unit of foreign currency,
14-05-2004,Euro,53.72,value in indian rupees per unit of foreign currency,
13-05-2004,US Dollar,45.12,value in indian rupees per unit of foreign currency,
13-05-2004,Pound Sterling,79.61,value in indian rupees per unit of foreign currency,
13-05-2004,Japanese Yen,39.56,value in indian rupees per unit of foreign currency,
13-05-2004,Euro,53.5,value in indian rupees per unit of foreign currency,
12-05-2004,US Dollar,45.42,value in indian rupees per unit of foreign currency,
12-05-2004,Pound Sterling,79.93,value in indian rupees per unit of foreign currency,
12-05-2004,Japanese Yen,40.24,value in indian rupees per unit of foreign currency,
12-05-2004,Euro,53.86,value in indian rupees per unit of foreign currency,
11-05-2004,US Dollar,45.34,value in indian rupees per unit of foreign currency,
11-05-2004,Pound Sterling,80.57,value in indian rupees per unit of foreign currency,
11-05-2004,Japanese Yen,40.0,value in indian rupees per unit of foreign currency,
11-05-2004,Euro,53.83,value in indian rupees per unit of foreign currency,
10-05-2004,US Dollar,44.95,value in indian rupees per unit of foreign currency,
10-05-2004,Pound Sterling,79.93,value in indian rupees per unit of foreign currency,
10-05-2004,Japanese Yen,39.84,value in indian rupees per unit of foreign currency,
10-05-2004,Euro,53.22,value in indian rupees per unit of foreign currency,
07-05-2004,US Dollar,44.71,value in indian rupees per unit of foreign currency,
07-05-2004,Pound Sterling,80.06,value in indian rupees per unit of foreign currency,
07-05-2004,Japanese Yen,40.47,value in indian rupees per unit of foreign currency,
07-05-2004,Euro,53.88,value in indian rupees per unit of foreign currency,
06-05-2004,US Dollar,44.69,value in indian rupees per unit of foreign currency,
06-05-2004,Pound Sterling,80.18,value in indian rupees per unit of foreign currency,
06-05-2004,Japanese Yen,40.95,value in indian rupees per unit of foreign currency,
06-05-2004,Euro,54.34,value in indian rupees per unit of foreign currency,
05-05-2004,US Dollar,44.76,value in indian rupees per unit of foreign currency,
05-05-2004,Pound Sterling,80.34,value in indian rupees per unit of foreign currency,
05-05-2004,Japanese Yen,40.89,value in indian rupees per unit of foreign currency,
05-05-2004,Euro,54.25,value in indian rupees per unit of foreign currency,
03-05-2004,US Dollar,44.97,value in indian rupees per unit of foreign currency,
03-05-2004,Pound Sterling,79.9,value in indian rupees per unit of foreign currency,
03-05-2004,Japanese Yen,40.81,value in indian rupees per unit of foreign currency,
03-05-2004,Euro,53.83,value in indian rupees per unit of foreign currency,
30-04-2004,US Dollar,44.37,value in indian rupees per unit of foreign currency,
